2026-02-12 11:27:51,330 | INFO | TestCaseName: test_checkout_0002 | TestCaseID: TC_PAY_0002 | Module: module_checkout | Status: PASSED | FilePath: tests/module_checkout/test_checkout.py
2026-02-12 11:27:54,674 | INFO | TestCaseName: test_reco_0107 | TestCaseID: TC_REC_0107 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:54,699 | INFO | TestCaseName: test_reco_0110 | TestCaseID: TC_REC_0110 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:54,703 | INFO | TestCaseName: test_reco_0112 | TestCaseID: TC_REC_0112 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:54,704 | INFO | TestCaseName: test_reco_0113 | TestCaseID: TC_REC_0113 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:54,717 | INFO | TestCaseName: test_reco_0116 | TestCaseID: TC_REC_0116 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:54,720 | INFO | TestCaseName: test_reco_0118 | TestCaseID: TC_REC_0118 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:54,720 | INFO | TestCaseName: test_reco_0119 | TestCaseID: TC_REC_0119 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:54,720 | INFO | TestCaseName: test_reco_0122 | TestCaseID: TC_REC_0122 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:54,720 | INFO | TestCaseName: test_reco_0124 | TestCaseID: TC_REC_0124 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:54,735 | INFO | TestCaseName: test_reco_0125 | TestCaseID: TC_REC_0125 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:54,735 | INFO | TestCaseName: test_reco_0128 | TestCaseID: TC_REC_0128 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:54,751 | INFO | TestCaseName: test_reco_0130 | TestCaseID: TC_REC_0130 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:54,751 | INFO | TestCaseName: test_reco_0131 | TestCaseID: TC_REC_0131 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:54,762 | INFO | TestCaseName: test_reco_0134 | TestCaseID: TC_REC_0134 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:54,770 | INFO | TestCaseName: test_reco_0136 | TestCaseID: TC_REC_0136 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:54,770 | INFO | TestCaseName: test_reco_0137 | TestCaseID: TC_REC_0137 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:54,784 | INFO | TestCaseName: test_reco_0140 | TestCaseID: TC_REC_0140 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:54,792 | INFO | TestCaseName: test_reco_0142 | TestCaseID: TC_REC_0142 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:54,792 | INFO | TestCaseName: test_reco_0143 | TestCaseID: TC_REC_0143 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:54,800 | INFO | TestCaseName: test_reco_0146 | TestCaseID: TC_REC_0146 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:54,800 | INFO | TestCaseName: test_reco_0148 | TestCaseID: TC_REC_0148 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:54,800 | INFO | TestCaseName: test_reco_0149 | TestCaseID: TC_REC_0149 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:54,827 | INFO | TestCaseName: test_reco_0152 | TestCaseID: TC_REC_0152 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:54,830 | INFO | TestCaseName: test_reco_0154 | TestCaseID: TC_REC_0154 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:54,830 | INFO | TestCaseName: test_reco_0155 | TestCaseID: TC_REC_0155 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:54,830 | INFO | TestCaseName: test_reco_0158 | TestCaseID: TC_REC_0158 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:54,845 | INFO | TestCaseName: test_reco_0160 | TestCaseID: TC_REC_0160 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:54,845 | INFO | TestCaseName: test_reco_0161 | TestCaseID: TC_REC_0161 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:54,861 | INFO | TestCaseName: test_reco_0164 | TestCaseID: TC_REC_0164 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:54,868 | INFO | TestCaseName: test_reco_0166 | TestCaseID: TC_REC_0166 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:54,868 | INFO | TestCaseName: test_reco_0167 | TestCaseID: TC_REC_0167 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:54,877 | INFO | TestCaseName: test_reco_0170 | TestCaseID: TC_REC_0170 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:54,877 | INFO | TestCaseName: test_reco_0172 | TestCaseID: TC_REC_0172 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:54,893 | INFO | TestCaseName: test_reco_0173 | TestCaseID: TC_REC_0173 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:54,902 | INFO | TestCaseName: test_reco_0176 | TestCaseID: TC_REC_0176 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:54,902 | INFO | TestCaseName: test_reco_0178 | TestCaseID: TC_REC_0178 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:54,902 | INFO | TestCaseName: test_reco_0179 | TestCaseID: TC_REC_0179 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:54,929 | INFO | TestCaseName: test_reco_0182 | TestCaseID: TC_REC_0182 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:54,936 | INFO | TestCaseName: test_reco_0184 | TestCaseID: TC_REC_0184 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:54,938 | INFO | TestCaseName: test_reco_0185 | TestCaseID: TC_REC_0185 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:54,944 | INFO | TestCaseName: test_reco_0188 | TestCaseID: TC_REC_0188 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:54,944 | INFO | TestCaseName: test_reco_0190 | TestCaseID: TC_REC_0190 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:54,944 | INFO | TestCaseName: test_reco_0191 | TestCaseID: TC_REC_0191 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:54,962 | INFO | TestCaseName: test_reco_0194 | TestCaseID: TC_REC_0194 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:54,970 | INFO | TestCaseName: test_reco_0196 | TestCaseID: TC_REC_0196 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:54,970 | INFO | TestCaseName: test_reco_0197 | TestCaseID: TC_REC_0197 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:54,986 | INFO | TestCaseName: test_reco_0200 | TestCaseID: TC_REC_0200 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:54,995 | INFO | TestCaseName: test_reco_0202 | TestCaseID: TC_REC_0202 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:54,995 | INFO | TestCaseName: test_reco_0203 | TestCaseID: TC_REC_0203 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:55,001 | INFO | TestCaseName: test_reco_0206 | TestCaseID: TC_REC_0206 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:55,001 | INFO | TestCaseName: test_reco_0208 | TestCaseID: TC_REC_0208 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:55,001 | INFO | TestCaseName: test_reco_0209 | TestCaseID: TC_REC_0209 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:55,017 | INFO | TestCaseName: test_reco_0212 | TestCaseID: TC_REC_0212 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:55,034 | INFO | TestCaseName: test_reco_0214 | TestCaseID: TC_REC_0214 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:55,035 | INFO | TestCaseName: test_reco_0215 | TestCaseID: TC_REC_0215 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:55,048 | INFO | TestCaseName: test_reco_0218 | TestCaseID: TC_REC_0218 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:55,048 | INFO | TestCaseName: test_reco_0220 | TestCaseID: TC_REC_0220 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:55,048 | INFO | TestCaseName: test_reco_0221 | TestCaseID: TC_REC_0221 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:55,065 | INFO | TestCaseName: test_reco_0224 | TestCaseID: TC_REC_0224 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:55,072 | INFO | TestCaseName: test_reco_0226 | TestCaseID: TC_REC_0226 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:55,072 | INFO | TestCaseName: test_reco_0227 | TestCaseID: TC_REC_0227 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:55,080 | INFO | TestCaseName: test_reco_0230 | TestCaseID: TC_REC_0230 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:55,100 | INFO | TestCaseName: test_reco_0232 | TestCaseID: TC_REC_0232 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:55,100 | INFO | TestCaseName: test_reco_0233 | TestCaseID: TC_REC_0233 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:55,111 | INFO | TestCaseName: test_reco_0236 | TestCaseID: TC_REC_0236 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:55,111 | INFO | TestCaseName: test_reco_0238 | TestCaseID: TC_REC_0238 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:55,111 | INFO | TestCaseName: test_reco_0239 | TestCaseID: TC_REC_0239 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:55,127 | INFO | TestCaseName: test_reco_0242 | TestCaseID: TC_REC_0242 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:55,127 | INFO | TestCaseName: test_reco_0244 | TestCaseID: TC_REC_0244 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:55,127 | INFO | TestCaseName: test_reco_0245 | TestCaseID: TC_REC_0245 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:55,145 | INFO | TestCaseName: test_reco_0248 | TestCaseID: TC_REC_0248 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:55,151 | INFO | TestCaseName: test_reco_0250 | TestCaseID: TC_REC_0250 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:55,152 | INFO | TestCaseName: test_reco_0251 | TestCaseID: TC_REC_0251 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:55,162 | INFO | TestCaseName: test_reco_0254 | TestCaseID: TC_REC_0254 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:55,166 | INFO | TestCaseName: test_reco_0256 | TestCaseID: TC_REC_0256 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:55,167 | INFO | TestCaseName: test_reco_0257 | TestCaseID: TC_REC_0257 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:55,177 | INFO | TestCaseName: test_reco_0260 | TestCaseID: TC_REC_0260 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:55,182 | INFO | TestCaseName: test_reco_0262 | TestCaseID: TC_REC_0262 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:55,183 | INFO | TestCaseName: test_reco_0263 | TestCaseID: TC_REC_0263 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:55,194 | INFO | TestCaseName: test_reco_0266 | TestCaseID: TC_REC_0266 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:55,199 | INFO | TestCaseName: test_reco_0268 | TestCaseID: TC_REC_0268 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:55,200 | INFO | TestCaseName: test_reco_0269 | TestCaseID: TC_REC_0269 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:55,204 | INFO | TestCaseName: test_reco_0272 | TestCaseID: TC_REC_0272 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:55,204 | INFO | TestCaseName: test_reco_0274 | TestCaseID: TC_REC_0274 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:55,204 | INFO | TestCaseName: test_reco_0275 | TestCaseID: TC_REC_0275 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:55,219 | INFO | TestCaseName: test_reco_0278 | TestCaseID: TC_REC_0278 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:55,219 | INFO | TestCaseName: test_reco_0280 | TestCaseID: TC_REC_0280 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:55,219 | INFO | TestCaseName: test_reco_0281 | TestCaseID: TC_REC_0281 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:55,236 | INFO | TestCaseName: test_reco_0284 | TestCaseID: TC_REC_0284 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:55,236 | INFO | TestCaseName: test_reco_0286 | TestCaseID: TC_REC_0286 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:55,251 | INFO | TestCaseName: test_reco_0287 | TestCaseID: TC_REC_0287 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:55,264 | INFO | TestCaseName: test_reco_0290 | TestCaseID: TC_REC_0290 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:55,268 | INFO | TestCaseName: test_reco_0292 | TestCaseID: TC_REC_0292 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:55,268 | INFO | TestCaseName: test_reco_0293 | TestCaseID: TC_REC_0293 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:55,282 | INFO | TestCaseName: test_reco_0296 | TestCaseID: TC_REC_0296 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:55,282 | INFO | TestCaseName: test_reco_0298 | TestCaseID: TC_REC_0298 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:55,282 | INFO | TestCaseName: test_reco_0299 | TestCaseID: TC_REC_0299 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:55,297 | INFO | TestCaseName: test_reco_0302 | TestCaseID: TC_REC_0302 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:55,297 | INFO | TestCaseName: test_reco_0304 | TestCaseID: TC_REC_0304 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:55,297 | INFO | TestCaseName: test_reco_0305 | TestCaseID: TC_REC_0305 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:55,313 | INFO | TestCaseName: test_reco_0308 | TestCaseID: TC_REC_0308 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:55,313 | INFO | TestCaseName: test_reco_0310 | TestCaseID: TC_REC_0310 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:55,313 | INFO | TestCaseName: test_reco_0311 | TestCaseID: TC_REC_0311 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:55,335 | INFO | TestCaseName: test_reco_0314 | TestCaseID: TC_REC_0314 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:55,335 | INFO | TestCaseName: test_reco_0316 | TestCaseID: TC_REC_0316 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:55,335 | INFO | TestCaseName: test_reco_0317 | TestCaseID: TC_REC_0317 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:55,345 | INFO | TestCaseName: test_reco_0320 | TestCaseID: TC_REC_0320 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:55,367 | INFO | TestCaseName: test_reco_0322 | TestCaseID: TC_REC_0322 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:55,368 | INFO | TestCaseName: test_reco_0323 | TestCaseID: TC_REC_0323 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:55,375 | INFO | TestCaseName: test_reco_0326 | TestCaseID: TC_REC_0326 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:55,375 | INFO | TestCaseName: test_reco_0328 | TestCaseID: TC_REC_0328 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:55,375 | INFO | TestCaseName: test_reco_0329 | TestCaseID: TC_REC_0329 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:55,392 | INFO | TestCaseName: test_reco_0332 | TestCaseID: TC_REC_0332 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:55,407 | INFO | TestCaseName: test_reco_0334 | TestCaseID: TC_REC_0334 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:55,407 | INFO | TestCaseName: test_reco_0335 | TestCaseID: TC_REC_0335 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:55,423 | INFO | TestCaseName: test_reco_0338 | TestCaseID: TC_REC_0338 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:55,428 | INFO | TestCaseName: test_reco_0340 | TestCaseID: TC_REC_0340 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:55,428 | INFO | TestCaseName: test_reco_0341 | TestCaseID: TC_REC_0341 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:55,445 | INFO | TestCaseName: test_reco_0344 | TestCaseID: TC_REC_0344 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:55,447 | INFO | TestCaseName: test_reco_0346 | TestCaseID: TC_REC_0346 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:55,447 | INFO | TestCaseName: test_reco_0347 | TestCaseID: TC_REC_0347 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:55,471 | INFO | TestCaseName: test_reco_0350 | TestCaseID: TC_REC_0350 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:55,478 | INFO | TestCaseName: test_reco_0352 | TestCaseID: TC_REC_0352 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:55,480 | INFO | TestCaseName: test_reco_0353 | TestCaseID: TC_REC_0353 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:55,485 | INFO | TestCaseName: test_reco_0356 | TestCaseID: TC_REC_0356 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:55,485 | INFO | TestCaseName: test_reco_0358 | TestCaseID: TC_REC_0358 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:55,485 | INFO | TestCaseName: test_reco_0359 | TestCaseID: TC_REC_0359 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:55,500 | INFO | TestCaseName: test_reco_0362 | TestCaseID: TC_REC_0362 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:55,500 | INFO | TestCaseName: test_reco_0364 | TestCaseID: TC_REC_0364 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:55,500 | INFO | TestCaseName: test_reco_0365 | TestCaseID: TC_REC_0365 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:55,516 | INFO | TestCaseName: test_reco_0368 | TestCaseID: TC_REC_0368 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:55,532 | INFO | TestCaseName: test_reco_0370 | TestCaseID: TC_REC_0370 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:55,532 | INFO | TestCaseName: test_reco_0371 | TestCaseID: TC_REC_0371 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:55,532 | INFO | TestCaseName: test_reco_0374 | TestCaseID: TC_REC_0374 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:55,548 | INFO | TestCaseName: test_reco_0376 | TestCaseID: TC_REC_0376 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:55,548 | INFO | TestCaseName: test_reco_0377 | TestCaseID: TC_REC_0377 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:55,563 | INFO | TestCaseName: test_reco_0380 | TestCaseID: TC_REC_0380 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:55,568 | INFO | TestCaseName: test_reco_0382 | TestCaseID: TC_REC_0382 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:55,568 | INFO | TestCaseName: test_reco_0383 | TestCaseID: TC_REC_0383 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:55,585 | INFO | TestCaseName: test_reco_0386 | TestCaseID: TC_REC_0386 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:55,592 | INFO | TestCaseName: test_reco_0388 | TestCaseID: TC_REC_0388 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:55,593 | INFO | TestCaseName: test_reco_0389 | TestCaseID: TC_REC_0389 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:55,600 | INFO | TestCaseName: test_reco_0392 | TestCaseID: TC_REC_0392 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:55,600 | INFO | TestCaseName: test_reco_0394 | TestCaseID: TC_REC_0394 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:55,610 | INFO | TestCaseName: test_reco_0395 | TestCaseID: TC_REC_0395 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
2026-02-12 11:27:55,610 | INFO | TestCaseName: test_reco_0398 | TestCaseID: TC_REC_0398 | Module: module_recommendations | Status: PASSED | FilePath: tests/module_recommendations/test_recommendations.py
